node_id,longitude,latitude,node_type,source_id
N12d4920805_41d8933194,12.4920805,41.8933194,road_vertex,way/232886170
N12d4920850_41d8941888,12.4920850,41.8941888,road_vertex,way/190525597
N12d4920874_41d8921057,12.4920874,41.8921057,road_vertex,way/201337259
N12d4920881_41d8920117,12.4920881,41.8920117,road_vertex,way/1364316798
N12d4920921_41d8945326,12.4920921,41.8945326,road_vertex,way/1190977616
N12d4920930_41d8920946,12.4920930,41.8920946,road_vertex,way/201337259
N12d4920934_41d8921320,12.4920934,41.8921320,road_vertex,way/189558682
N12d4920976_41d8862961,12.4920976,41.8862961,road_vertex,way/140343124
N12d4920980_41d8920198,12.4920980,41.8920198,road_vertex,way/1364316798
N12d4920996_41d8920873,12.4920996,41.8920873,road_vertex,way/201337259
N12d4921003_41d8914305,12.4921003,41.8914305,road_vertex,way/232183101
N12d4921025_41d8921475,12.4921025,41.8921475,road_vertex,way/189558682
N12d4921033_41d8909658,12.4921033,41.8909658,road_vertex,way/215801333
N12d4921037_41d8937612,12.4921037,41.8937612,road_vertex,way/23569613
N12d4921039_41d8933207,12.4921039,41.8933207,road_vertex,way/232886170
N12d4921083_41d8915981,12.4921083,41.8915981,road_vertex,way/1364319420
N12d4921095_41d8849254,12.4921095,41.8849254,road_vertex,way/690218321
N12d4921122_41d8862946,12.4921122,41.8862946,road_vertex,way/140343126
N12d4921135_41d8849504,12.4921135,41.8849504,road_vertex,way/690218321
N12d4921156_41d8920256,12.4921156,41.8920256,road_vertex,way/1429547826
N12d4921164_41d8920776,12.4921164,41.8920776,road_vertex,way/201337259
N12d4921168_41d8944698,12.4921168,41.8944698,road_vertex,way/1502861117
N12d4921175_41d8911377,12.4921175,41.8911377,road_vertex,way/245210493
N12d4921177_41d8921629,12.4921177,41.8921629,road_vertex,way/189558682
N12d4921189_41d8856024,12.4921189,41.8856024,road_vertex,way/1324396722
N12d4921193_41d8915856,12.4921193,41.8915856,road_vertex,way/1364319420
N12d4921209_41d8834671,12.4921209,41.8834671,road_vertex,way/1252818626
N12d4921216_41d8849099,12.4921216,41.8849099,road_vertex,way/690218321
N12d4921222_41d8913653,12.4921222,41.8913653,road_vertex,way/1364317363
N12d4921247_41d8913629,12.4921247,41.8913629,road_vertex,way/33924728
N12d4921266_41d8882205,12.4921266,41.8882205,road_vertex,way/375130360
N12d4921286_41d8826820,12.4921286,41.8826820,road_vertex,way/818515541
N12d4921290_41d8933249,12.4921290,41.8933249,road_vertex,way/232886170
N12d4921301_41d8835480,12.4921301,41.8835480,road_vertex,way/843035775
N12d4921319_41d8913571,12.4921319,41.8913571,road_vertex,way/130471675
N12d4921326_41d8920709,12.4921326,41.8920709,road_vertex,way/201337259
N12d4921337_41d8849673,12.4921337,41.8849673,road_vertex,way/690218319
N12d4921390_41d8962913,12.4921390,41.8962913,road_vertex,way/202737280
N12d4921414_41d8914376,12.4921414,41.8914376,road_vertex,way/232183101
N12d4921428_41d8944513,12.4921428,41.8944513,road_vertex,way/1502861117
N12d4921458_41d8844743,12.4921458,41.8844743,road_vertex,way/25794029
N12d4921478_41d8914904,12.4921478,41.8914904,road_vertex,way/235322575
N12d4921484_41d8848964,12.4921484,41.8848964,road_vertex,way/690218321
N12d4921511_41d8862904,12.4921511,41.8862904,road_vertex,way/140343126
N12d4921543_41d8971289,12.4921543,41.8971289,road_vertex,way/202735410
N12d4921555_41d8920637,12.4921555,41.8920637,road_vertex,way/201337259
N12d4921579_41d8942054,12.4921579,41.8942054,road_vertex,way/24491962
N12d4921603_41d8913538,12.4921603,41.8913538,road_vertex,way/130471675
N12d4921606_41d8832090,12.4921606,41.8832090,road_vertex,way/843035778
N12d4921610_41d8849775,12.4921610,41.8849775,road_vertex,way/690218319
N12d4921641_41d8915109,12.4921641,41.8915109,road_vertex,way/235322575
N12d4921665_41d8862892,12.4921665,41.8862892,road_vertex,way/217773783
N12d4921667_41d8943894,12.4921667,41.8943894,road_vertex,way/117091201
N12d4921716_41d8921969,12.4921716,41.8921969,road_vertex,way/1364319419
N12d4921728_41d8849599,12.4921728,41.8849599,road_vertex,way/690218318
N12d4921731_41d8915238,12.4921731,41.8915238,road_vertex,way/235322575
N12d4921763_41d8916172,12.4921763,41.8916172,road_vertex,way/235322575
N12d4921784_41d8913515,12.4921784,41.8913515,road_vertex,way/130471675
N12d4921785_41d8915372,12.4921785,41.8915372,road_vertex,way/235322575
N12d4921803_41d8834505,12.4921803,41.8834505,road_vertex,way/1252818626
N12d4921805_41d8941503,12.4921805,41.8941503,road_vertex,way/24491962
N12d4921806_41d8848964,12.4921806,41.8848964,road_vertex,way/690218320
N12d4921825_41d8915956,12.4921825,41.8915956,road_vertex,way/235322575
N12d4921826_41d8915589,12.4921826,41.8915589,road_vertex,way/235322575
N12d4921834_41d8915788,12.4921834,41.8915788,road_vertex,way/235322575
N12d4921844_41d8936804,12.4921844,41.8936804,road_vertex,way/232886170
N12d4921848_41d8970998,12.4921848,41.8970998,road_vertex,way/202735410
N12d4921850_41d8943082,12.4921850,41.8943082,road_vertex,way/1211801381
N12d4921873_41d8899454,12.4921873,41.8899454,road_vertex,way/131271402
N12d4921920_41d8943242,12.4921920,41.8943242,road_vertex,way/1190977615
N12d4921923_41d8894870,12.4921923,41.8894870,road_vertex,way/1175936710
N12d4921932_41d8920927,12.4921932,41.8920927,road_vertex,way/1364319419
N12d4921943_41d8942875,12.4921943,41.8942875,road_vertex,way/1190977615
N12d4921947_41d8913505,12.4921947,41.8913505,road_vertex,way/130471675
N12d4921976_41d8891190,12.4921976,41.8891190,road_vertex,way/1175936711
N12d4922037_41d8911994,12.4922037,41.8911994,road_vertex,way/1216458785
N12d4922049_41d8836226,12.4922049,41.8836226,road_vertex,way/843035775
N12d4922054_41d8832471,12.4922054,41.8832471,road_vertex,way/843035778
N12d4922064_41d8844764,12.4922064,41.8844764,road_vertex,way/25794029
N12d4922079_41d8912197,12.4922079,41.8912197,road_vertex,way/1216458785
N12d4922080_41d8970704,12.4922080,41.8970704,road_vertex,way/202735410
N12d4922102_41d8849040,12.4922102,41.8849040,road_vertex,way/690218320
N12d4922103_41d8912313,12.4922103,41.8912313,road_vertex,way/1216458785
N12d4922140_41d8913508,12.4922140,41.8913508,road_vertex,way/130471675
N12d4922181_41d8911270,12.4922181,41.8911270,road_vertex,way/245210493
N12d4922190_41d8912684,12.4922190,41.8912684,road_vertex,way/998453895
N12d4922283_41d8912749,12.4922283,41.8912749,road_vertex,way/998453895
N12d4922312_41d8970345,12.4922312,41.8970345,road_vertex,way/202735410
N12d4922383_41d8913558,12.4922383,41.8913558,road_vertex,way/130471675
N12d4922415_41d8909705,12.4922415,41.8909705,road_vertex,way/215801333
N12d4922422_41d8912796,12.4922422,41.8912796,road_vertex,way/998453895
N12d4922430_41d8844709,12.4922430,41.8844709,road_vertex,way/25794029
N12d4922458_41d8933724,12.4922458,41.8933724,road_vertex,way/232886170
N12d4922498_41d8836625,12.4922498,41.8836625,road_vertex,way/843035774
N12d4922512_41d8915319,12.4922512,41.8915319,road_vertex,way/1364319420
N12d4922559_41d8918796,12.4922559,41.8918796,road_vertex,way/201881357
N12d4922572_41d8941677,12.4922572,41.8941677,road_vertex,way/346995304
N12d4922643_41d8913633,12.4922643,41.8913633,road_vertex,way/130471675
N12d4922668_41d8911205,12.4922668,41.8911205,road_vertex,way/245210493
N12d4922692_41d8899655,12.4922692,41.8899655,road_vertex,way/1436886992
N12d4922699_41d8834016,12.4922699,41.8834016,road_vertex,way/1252818625
N12d4922712_41d8972013,12.4922712,41.8972013,road_vertex,way/1015237005
N12d4922719_41d8952739,12.4922719,41.8952739,road_vertex,way/206908813
N12d4922726_41d8969328,12.4922726,41.8969328,road_vertex,way/202735410
N12d4922739_41d8919845,12.4922739,41.8919845,road_vertex,way/1364316793
N12d4922745_41d8914635,12.4922745,41.8914635,road_vertex,way/232183101
N12d4922810_41d8833115,12.4922810,41.8833115,road_vertex,way/843035778
N12d4922813_41d8920274,12.4922813,41.8920274,road_vertex,way/201337259
N12d4922818_41d8969115,12.4922818,41.8969115,road_vertex,way/202735410
N12d4922832_41d8831203,12.4922832,41.8831203,road_vertex,way/843040330
N12d4922834_41d8914078,12.4922834,41.8914078,road_vertex,way/1364317363
N12d4922851_41d8913693,12.4922851,41.8913693,road_vertex,way/130471675
N12d4922863_41d8851437,12.4922863,41.8851437,road_vertex,way/24781946
N12d4922878_41d8889129,12.4922878,41.8889129,road_vertex,way/140343132
N12d4922884_41d8915107,12.4922884,41.8915107,road_vertex,way/1364316798
N12d4922886_41d8876601,12.4922886,41.8876601,road_vertex,way/375130360
N12d4922906_41d8850971,12.4922906,41.8850971,road_vertex,way/24781946
N12d4922916_41d8890300,12.4922916,41.8890300,road_vertex,way/831190225
N12d4922963_41d8968910,12.4922963,41.8968910,road_vertex,way/202735410
N12d4922994_41d8851893,12.4922994,41.8851893,road_vertex,way/24781946
N12d4923004_41d8833547,12.4923004,41.8833547,road_vertex,way/843040329
N12d4923055_41d8940617,12.4923055,41.8940617,road_vertex,way/346995304
N12d4923107_41d8913741,12.4923107,41.8913741,road_vertex,way/130471675
N12d4923118_41d8914101,12.4923118,41.8914101,road_vertex,way/1364317363
N12d4923147_41d8850405,12.4923147,41.8850405,road_vertex,way/24781946
N12d4923153_41d8968734,12.4923153,41.8968734,road_vertex,way/202735410
N12d4923155_41d8920534,12.4923155,41.8920534,road_vertex,way/1364319419
N12d4923168_41d8911152,12.4923168,41.8911152,road_vertex,way/245210493
N12d4923220_41d8889322,12.4923220,41.8889322,road_vertex,way/140343132
N12d4923237_41d8852437,12.4923237,41.8852437,road_vertex,way/24781946
N12d4923279_41d8913779,12.4923279,41.8913779,road_vertex,way/130471675
N12d4923330_41d8890444,12.4923330,41.8890444,road_vertex,way/831190225
N12d4923359_41d8913783,12.4923359,41.8913783,road_vertex,way/130471675
N12d4923410_41d8850044,12.4923410,41.8850044,road_vertex,way/24781946
N12d4923416_41d8952895,12.4923416,41.8952895,road_vertex,way/206908813
N12d4923418_41d8968614,12.4923418,41.8968614,road_vertex,way/202735410
N12d4923450_41d8990371,12.4923450,41.8990371,road_vertex,way/1175999269
N12d4923453_41d8844772,12.4923453,41.8844772,road_vertex,way/25794029
N12d4923457_41d8913758,12.4923457,41.8913758,road_vertex,way/130471675
N12d4923506_41d8917888,12.4923506,41.8917888,road_vertex,way/201881357
N12d4923538_41d8869082,12.4923538,41.8869082,road_vertex,way/375914266
N12d4923573_41d8853089,12.4923573,41.8853089,road_vertex,way/1381068071
N12d4923583_41d8909636,12.4923583,41.8909636,road_vertex,way/215801333
N12d4923594_41d8913064,12.4923594,41.8913064,road_vertex,way/998453895
N12d4923603_41d8833797,12.4923603,41.8833797,road_vertex,way/843040329
N12d4923634_41d8890524,12.4923634,41.8890524,road_vertex,way/831190225
N12d4923703_41d8853341,12.4923703,41.8853341,road_vertex,way/24781946
N12d4923720_41d8913124,12.4923720,41.8913124,road_vertex,way/998453895
N12d4923765_41d8954029,12.4923765,41.8954029,road_vertex,way/209449219
N12d4923770_41d8948326,12.4923770,41.8948326,road_vertex,way/140754166
N12d4923776_41d8913554,12.4923776,41.8913554,road_vertex,way/130471675
N12d4923786_41d8911070,12.4923786,41.8911070,road_vertex,way/245210493
N12d4923791_41d8856046,12.4923791,41.8856046,road_vertex,way/1324396722
N12d4923800_41d8832003,12.4923800,41.8832003,road_vertex,way/843040330
N12d4923824_41d8968516,12.4923824,41.8968516,road_vertex,way/202735410
N12d4923837_41d8849434,12.4923837,41.8849434,road_vertex,way/24781946
N12d4923840_41d8913213,12.4923840,41.8913213,road_vertex,way/130471675
N12d4923875_41d8834073,12.4923875,41.8834073,road_vertex,way/843040329
N12d4923878_41d8937707,12.4923878,41.8937707,road_vertex,way/232886169
N12d4923890_41d8937951,12.4923890,41.8937951,road_vertex,way/232886169
N12d4923898_41d8938765,12.4923898,41.8938765,road_vertex,way/235324604
N12d4923906_41d8934271,12.4923906,41.8934271,road_vertex,way/232886170
N12d4923924_41d8913420,12.4923924,41.8913420,road_vertex,way/130471675
N12d4923926_41d8937526,12.4923926,41.8937526,road_vertex,way/232886170
N12d4923940_41d8913345,12.4923940,41.8913345,road_vertex,way/130471675
N12d4923947_41d8862651,12.4923947,41.8862651,road_vertex,way/217773784
N12d4923948_41d8890576,12.4923948,41.8890576,road_vertex,way/831190225
N12d4923973_41d8938166,12.4923973,41.8938166,road_vertex,way/232886169
N12d4923984_41d8846227,12.4923984,41.8846227,road_vertex,way/25794029
N12d4924076_41d8938374,12.4924076,41.8938374,road_vertex,way/235324603
N12d4924124_41d8953062,12.4924124,41.8953062,road_vertex,way/209449218
N12d4924158_41d8830243,12.4924158,41.8830243,road_vertex,way/843040328
N12d4924173_41d8853968,12.4924173,41.8853968,road_vertex,way/24781946
N12d4924181_41d8832318,12.4924181,41.8832318,road_vertex,way/843040330
N12d4924191_41d8889439,12.4924191,41.8889439,road_vertex,way/140343132
N12d4924201_41d8845160,12.4924201,41.8845160,road_vertex,way/25794029
N12d4924204_41d8894713,12.4924204,41.8894713,road_vertex,way/1175936710
N12d4924218_41d8968506,12.4924218,41.8968506,road_vertex,way/202735410
N12d4924255_41d8882986,12.4924255,41.8882986,road_vertex,way/375130360
N12d4924303_41d8916847,12.4924303,41.8916847,road_vertex,way/201881357
N12d4924344_41d8899393,12.4924344,41.8899393,road_vertex,way/1436886992
N12d4924348_41d8848646,12.4924348,41.8848646,road_vertex,way/24781946
N12d4924367_41d8948412,12.4924367,41.8948412,road_vertex,way/140754166
N12d4924457_41d8890611,12.4924457,41.8890611,road_vertex,way/831190225
N12d4924476_41d8972559,12.4924476,41.8972559,road_vertex,way/95509142
N12d4924489_41d8972318,12.4924489,41.8972318,road_vertex,way/95509142
N12d4924503_41d8895921,12.4924503,41.8895921,road_vertex,way/1436886992
N12d4924521_41d8972804,12.4924521,41.8972804,road_vertex,way/95509142
N12d4924555_41d8972067,12.4924555,41.8972067,road_vertex,way/95509142
N12d4924561_41d8848150,12.4924561,41.8848150,road_vertex,way/24781946
N12d4924615_41d8910952,12.4924615,41.8910952,road_vertex,way/245210493
N12d4924626_41d8973029,12.4924626,41.8973029,road_vertex,way/95509142
N12d4924677_41d8936468,12.4924677,41.8936468,road_vertex,way/571804703
N12d4924681_41d8854236,12.4924681,41.8854236,road_vertex,way/24781946
N12d4924687_41d8971826,12.4924687,41.8971826,road_vertex,way/95509142
N12d4924699_41d8913802,12.4924699,41.8913802,road_vertex,way/1364317363
N12d4924703_41d8968591,12.4924703,41.8968591,road_vertex,way/202735410
N12d4924734_41d8847874,12.4924734,41.8847874,road_vertex,way/24781946
N12d4924850_41d8953244,12.4924850,41.8953244,road_vertex,way/206908813
N12d4924850_41d8971645,12.4924850,41.8971645,road_vertex,way/95509142
N12d4924926_41d8890620,12.4924926,41.8890620,road_vertex,way/831190225
N12d4924935_41d8852623,12.4924935,41.8852623,road_vertex,way/1381068071
N12d4924964_41d8948506,12.4924964,41.8948506,road_vertex,way/140754166
N12d4925027_41d8910896,12.4925027,41.8910896,road_vertex,way/245210493
N12d4925060_41d8866073,12.4925060,41.8866073,road_vertex,way/375914266
N12d4925073_41d8847690,12.4925073,41.8847690,road_vertex,way/24781946
N12d4925112_41d8856879,12.4925112,41.8856879,road_vertex,way/1324396722
N12d4925116_41d8831042,12.4925116,41.8831042,road_vertex,way/843040328
N12d4925144_41d8971375,12.4925144,41.8971375,road_vertex,way/95509142
N12d4925156_41d8968715,12.4925156,41.8968715,road_vertex,way/202735410
N12d4925204_41d8909424,12.4925204,41.8909424,road_vertex,way/215801333
N12d4925234_41d8893158,12.4925234,41.8893158,road_vertex,way/1236903421
N12d4925264_41d8835486,12.4925264,41.8835486,road_vertex,way/843040329
N12d4925295_41d8854434,12.4925295,41.8854434,road_vertex,way/24781946
N12d4925360_41d8968800,12.4925360,41.8968800,road_vertex,way/1175999270
N12d4925397_41d8971152,12.4925397,41.8971152,road_vertex,way/95509142
N12d4925445_41d8974596,12.4925445,41.8974596,road_vertex,way/95509142
N12d4925479_41d8847585,12.4925479,41.8847585,road_vertex,way/24781946
N12d4925520_41d8831380,12.4925520,41.8831380,road_vertex,way/843040328
N12d4925520_41d8936709,12.4925520,41.8936709,road_vertex,way/571804703
N12d4925528_41d8948622,12.4925528,41.8948622,road_vertex,way/140754166
N12d4925588_41d8953436,12.4925588,41.8953436,road_vertex,way/206908813
N12d4925632_41d8894920,12.4925632,41.8894920,road_vertex,way/1175936710
N12d4925688_41d8970907,12.4925688,41.8970907,road_vertex,way/95509142
N12d4925717_41d8935010,12.4925717,41.8935010,road_vertex,way/232886170
N12d4925718_41d8910773,12.4925718,41.8910773,road_vertex,way/245210493
N12d4925747_41d8967985,12.4925747,41.8967985,road_vertex,way/1198088047
N12d4925805_41d8890608,12.4925805,41.8890608,road_vertex,way/831190225
N12d4925970_41d8970678,12.4925970,41.8970678,road_vertex,way/95509142
N12d4926011_41d8968269,12.4926011,41.8968269,road_vertex,way/1419426611
N12d4926015_41d8975742,12.4926015,41.8975742,road_vertex,way/95509142
N12d4926020_41d8968101,12.4926020,41.8968101,road_vertex,way/1419426611
N12d4926082_41d8969103,12.4926082,41.8969103,road_vertex,way/1015237005
N12d4926092_41d8847512,12.4926092,41.8847512,road_vertex,way/24781946
N12d4926096_41d8948731,12.4926096,41.8948731,road_vertex,way/140755611
N12d4926110_41d8967584,12.4926110,41.8967584,road_vertex,way/1419426610
N12d4926119_41d8968281,12.4926119,41.8968281,road_vertex,way/1419426611
N12d4926178_41d8967196,12.4926178,41.8967196,road_vertex,way/1315302849
N12d4926198_41d8889246,12.4926198,41.8889246,road_vertex,way/140343132
N12d4926205_41d8911447,12.4926205,41.8911447,road_vertex,way/202014785
N12d4926252_41d8976200,12.4926252,41.8976200,road_vertex,way/95509142
N12d4926289_41d8970428,12.4926289,41.8970428,road_vertex,way/95509142
N12d4926374_41d8963477,12.4926374,41.8963477,road_vertex,way/202737280
N12d4926377_41d8854581,12.4926377,41.8854581,road_vertex,way/24781946
N12d4926422_41d8948632,12.4926422,41.8948632,road_vertex,way/140755611
N12d4926448_41d8976574,12.4926448,41.8976574,road_vertex,way/95509142
N12d4926469_41d8860821,12.4926469,41.8860821,road_vertex,way/1324396723
N12d4926491_41d8823615,12.4926491,41.8823615,road_vertex,way/818515541
N12d4926519_41d8847662,12.4926519,41.8847662,road_vertex,way/24781946
N12d4926549_41d8861179,12.4926549,41.8861179,road_vertex,way/1324396723
N12d4926555_41d8948620,12.4926555,41.8948620,road_vertex,way/140755611
N12d4926562_41d8910594,12.4926562,41.8910594,road_vertex,way/245210493
N12d4926595_41d8895950,12.4926595,41.8895950,road_vertex,way/1436886992
N12d4926604_41d8911295,12.4926604,41.8911295,road_vertex,way/202014785
N12d4926610_41d8891131,12.4926610,41.8891131,road_vertex,way/1175936711
N12d4926634_41d8963516,12.4926634,41.8963516,road_vertex,way/202737280
N12d4926637_41d8948844,12.4926637,41.8948844,road_vertex,way/347395130
N12d4926648_41d8937042,12.4926648,41.8937042,road_vertex,way/571804703
N12d4926694_41d8948626,12.4926694,41.8948626,road_vertex,way/140755611
N12d4926823_41d8948642,12.4926823,41.8948642,road_vertex,way/140755611
N12d4926869_41d8877417,12.4926869,41.8877417,road_vertex,way/374989758
N12d4926887_41d8955200,12.4926887,41.8955200,road_vertex,way/209449219
N12d4926917_41d8847918,12.4926917,41.8847918,road_vertex,way/24781946
N12d4926931_41d8963589,12.4926931,41.8963589,road_vertex,way/202737280
N12d4926936_41d8968374,12.4926936,41.8968374,road_vertex,way/1044774784
N12d4926972_41d8948908,12.4926972,41.8948908,road_vertex,way/347395130
N12d4927102_41d8862671,12.4927102,41.8862671,road_vertex,way/1324396721
N12d4927116_41d8955299,12.4927116,41.8955299,road_vertex,way/209449219
N12d4927137_41d8868671,12.4927137,41.8868671,road_vertex,way/140343151
N12d4927157_41d8937142,12.4927157,41.8937142,road_vertex,way/571804702
N12d4927175_41d8963678,12.4927175,41.8963678,road_vertex,way/202737280
N12d4927192_41d8939353,12.4927192,41.8939353,road_vertex,way/232886171
N12d4927258_41d8910414,12.4927258,41.8910414,road_vertex,way/245210493
N12d4927287_41d8865992,12.4927287,41.8865992,road_vertex,way/30847109
N12d4927296_41d8948977,12.4927296,41.8948977,road_vertex,way/347395130
N12d4927298_41d8955404,12.4927298,41.8955404,road_vertex,way/209449219
N12d4927332_41d8848390,12.4927332,41.8848390,road_vertex,way/24781946
N12d4927339_41d8978129,12.4927339,41.8978129,road_vertex,way/95509142
N12d4927400_41d8963865,12.4927400,41.8963865,road_vertex,way/202737280
N12d4927422_41d8955549,12.4927422,41.8955549,road_vertex,way/209449219
N12d4927436_41d8909059,12.4927436,41.8909059,road_vertex,way/215801333
N12d4927457_41d8978294,12.4927457,41.8978294,road_vertex,way/95509142
N12d4927524_41d8967858,12.4927524,41.8967858,road_vertex,way/1015237005
N12d4927539_41d8955725,12.4927539,41.8955725,road_vertex,way/209449219
N12d4927571_41d8964068,12.4927571,41.8964068,road_vertex,way/202737280
N12d4927605_41d8978487,12.4927605,41.8978487,road_vertex,way/95509142
N12d4927610_41d8867654,12.4927610,41.8867654,road_vertex,way/1020151639
N12d4927640_41d8848903,12.4927640,41.8848903,road_vertex,way/24781946
N12d4927673_41d8964236,12.4927673,41.8964236,road_vertex,way/202737280
N12d4927689_41d8949049,12.4927689,41.8949049,road_vertex,way/347395130
N12d4927745_41d8967506,12.4927745,41.8967506,road_vertex,way/1198088048
N12d4927767_41d8978640,12.4927767,41.8978640,road_vertex,way/95509142
N12d4927834_41d8825406,12.4927834,41.8825406,road_vertex,way/843042150
N12d4927872_41d8822796,12.4927872,41.8822796,road_vertex,way/818515541
N12d4927875_41d8849361,12.4927875,41.8849361,road_vertex,way/24781946
N12d4927894_41d8967921,12.4927894,41.8967921,road_vertex,way/190639863
N12d4927921_41d8866987,12.4927921,41.8866987,road_vertex,way/140343151
N12d4927926_41d8968488,12.4927926,41.8968488,road_vertex,way/1315302855
N12d4927965_41d8830654,12.4927965,41.8830654,road_vertex,way/843040938
N12d4927984_41d8978796,12.4927984,41.8978796,road_vertex,way/95509142
N12d4928056_41d8895227,12.4928056,41.8895227,road_vertex,way/1175936710
N12d4928143_41d8968374,12.4928143,41.8968374,road_vertex,way/1315302855
N12d4928215_41d8978911,12.4928215,41.8978911,road_vertex,way/95509142
N12d4928216_41d8913138,12.4928216,41.8913138,road_vertex,way/1364317363
N12d4928266_41d8863737,12.4928266,41.8863737,road_vertex,way/59099656
N12d4928267_41d8949142,12.4928267,41.8949142,road_vertex,way/347395130
N12d4928317_41d8910106,12.4928317,41.8910106,road_vertex,way/245210493
N12d4928319_41d8961181,12.4928319,41.8961181,road_vertex,way/190639862
N12d4928330_41d8968878,12.4928330,41.8968878,road_vertex,way/95509142
N12d4928338_41d8931516,12.4928338,41.8931516,road_vertex,way/1472749574
N12d4928342_41d8849632,12.4928342,41.8849632,road_vertex,way/24781946
N12d4928427_41d8863389,12.4928427,41.8863389,road_vertex,way/59099656
N12d4928439_41d8937669,12.4928439,41.8937669,road_vertex,way/571804702
N12d4928466_41d8979021,12.4928466,41.8979021,road_vertex,way/95509142
N12d4928579_41d8925914,12.4928579,41.8925914,road_vertex,way/1364319423
N12d4928594_41d8968705,12.4928594,41.8968705,road_vertex,way/95509142
N12d4928687_41d8862826,12.4928687,41.8862826,road_vertex,way/550172679
N12d4928698_41d8957899,12.4928698,41.8957899,road_vertex,way/209449219
N12d4928700_41d8949204,12.4928700,41.8949204,road_vertex,way/347395130
N12d4928735_41d8914091,12.4928735,41.8914091,road_vertex,way/1364316793
N12d4928746_41d8967241,12.4928746,41.8967241,road_vertex,way/1315302850
N12d4928762_41d8909960,12.4928762,41.8909960,road_vertex,way/245210493
N12d4928856_41d8849759,12.4928856,41.8849759,road_vertex,way/24781946
N12d4928856_41d8914374,12.4928856,41.8914374,road_vertex,way/1364316794
N12d4928887_41d8968531,12.4928887,41.8968531,road_vertex,way/1315302855
N12d4928889_41d8912969,12.4928889,41.8912969,road_vertex,way/1364317363
N12d4928907_41d8877835,12.4928907,41.8877835,road_vertex,way/140343133
N12d4928933_41d8848105,12.4928933,41.8848105,road_vertex,way/24781949
N12d4928978_41d8884764,12.4928978,41.8884764,road_vertex,way/375130361
N12d4928984_41d8884899,12.4928984,41.8884899,road_vertex,way/375130361
N12d4928986_41d8866661,12.4928986,41.8866661,road_vertex,way/140343151
N12d4928998_41d8979202,12.4928998,41.8979202,road_vertex,way/95509142
N12d4929022_41d8910576,12.4929022,41.8910576,road_vertex,way/202014785
N12d4929025_41d8949027,12.4929025,41.8949027,road_vertex,way/140755611
N12d4929029_41d8847995,12.4929029,41.8847995,road_vertex,way/24781948
N12d4929035_41d8884635,12.4929035,41.8884635,road_vertex,way/375130361
N12d4929051_41d8885024,12.4929051,41.8885024,road_vertex,way/375130361
N12d4929058_41d8967165,12.4929058,41.8967165,road_vertex,way/1315302850
N12d4929134_41d8884538,12.4929134,41.8884538,road_vertex,way/375130361
N12d4929168_41d8968372,12.4929168,41.8968372,road_vertex,way/202737282
N12d4929171_41d8885126,12.4929171,41.8885126,road_vertex,way/375130361
N12d4929185_41d8889129,12.4929185,41.8889129,road_vertex,way/140343132
N12d4929204_41d8949271,12.4929204,41.8949271,road_vertex,way/347395130
N12d4929230_41d8914270,12.4929230,41.8914270,road_vertex,way/1364316794
N12d4929234_41d8969105,12.4929234,41.8969105,road_vertex,way/201372660
N12d4929238_41d8847936,12.4929238,41.8847936,road_vertex,way/24781948
N12d4929244_41d8931822,12.4929244,41.8931822,road_vertex,way/1472749575
N12d4929261_41d8891653,12.4929261,41.8891653,road_vertex,way/23591644
N12d4929269_41d8884468,12.4929269,41.8884468,road_vertex,way/375130361
N12d4929299_41d8909782,12.4929299,41.8909782,road_vertex,way/245210493
N12d4929301_41d8926755,12.4929301,41.8926755,road_vertex,way/189558682
N12d4929309_41d8822031,12.4929309,41.8822031,road_vertex,way/818515541
N12d4929330_41d8885190,12.4929330,41.8885190,road_vertex,way/375130361
N12d4929337_41d8968287,12.4929337,41.8968287,road_vertex,way/202737282
N12d4929384_41d8954462,12.4929384,41.8954462,road_vertex,way/206908813
N12d4929409_41d8955298,12.4929409,41.8955298,road_vertex,way/1360703946
N12d4929420_41d8849810,12.4929420,41.8849810,road_vertex,way/24781946
N12d4929421_41d8969529,12.4929421,41.8969529,road_vertex,way/201372660
N12d4929427_41d8884432,12.4929427,41.8884432,road_vertex,way/375130361
N12d4929461_41d8912780,12.4929461,41.8912780,road_vertex,way/1364317363
N12d4929473_41d8949384,12.4929473,41.8949384,road_vertex,way/23060474
N12d4929510_41d8885211,12.4929510,41.8885211,road_vertex,way/375130361
N12d4929529_41d8967051,12.4929529,41.8967051,road_vertex,way/1315302852
N12d4929535_41d8968212,12.4929535,41.8968212,road_vertex,way/202737282
N12d4929538_41d8908456,12.4929538,41.8908456,road_vertex,way/215801333
N12d4929543_41d8847969,12.4929543,41.8847969,road_vertex,way/24781948
N12d4929588_41d8913418,12.4929588,41.8913418,road_vertex,way/23276316
N12d4929591_41d8884435,12.4929591,41.8884435,road_vertex,way/375130361
N12d4929614_41d8893343,12.4929614,41.8893343,road_vertex,way/1236903421
N12d4929688_41d8885184,12.4929688,41.8885184,road_vertex,way/375130361
N12d4929699_41d8894419,12.4929699,41.8894419,road_vertex,way/11491481
N12d4929721_41d8949513,12.4929721,41.8949513,road_vertex,way/23060474
N12d4929740_41d8862241,12.4929740,41.8862241,road_vertex,way/550172679
N12d4929742_41d8895676,12.4929742,41.8895676,road_vertex,way/1175936710
N12d4929744_41d8884475,12.4929744,41.8884475,road_vertex,way/375130361
